id|participant_id|event_id
13492|11506|369
13493|11507|467
13494|11508|522
13495|11509|134
13496|11510|527
13497|11511|516
13498|11512|422
13499|11513|164
13500|11514|251
13501|11514|398
13502|11515|470
13503|11516|412
13504|11517|470
13505|11518|506
13506|11519|427
13507|11520|500
13508|11521|349
13509|11522|349
13510|11523|378
13511|11524|22
13512|11525|394
13513|11526|270
13514|11526|311
13515|11527|559
13516|11528|528
13517|11529|210
13518|11529|324
13519|11530|354
13520|11531|547
13521|11532|450
13522|11533|521
13523|11534|546
13524|11535|559
13525|11536|530
13526|11537|497
13527|11538|38
13528|11539|242
13529|11540|516
13530|11541|126
13531|11542|530
13532|11543|376
13533|11544|304
13534|11545|550
13535|11546|521
13536|11547|375
13537|11548|285
13538|11549|322
13539|11550|546
13540|11551|535
13541|11552|241
13542|11552|511
13543|11552|413
13544|11553|228
13545|11554|145
13546|11555|352
13547|11555|423
13548|11556|515
13549|11556|378
13550|11556|383
13551|11556|418
13552|11557|555
13553|11558|547
13554|11559|431
13555|11560|283
13556|11561|349
13557|11562|297
13558|11562|536
13559|11563|559
13560|11564|559
13561|11565|398
13562|11566|386
13563|11567|538
13564|11568|493
13565|11569|554
13566|11570|535
13567|11571|112
13568|11572|51
13569|11573|371
13570|11574|436
13571|11575|543
13572|11576|518
13573|11576|349
13574|11577|421
13575|11578|528
13576|11579|536
13577|11579|340
13578|11580|293
13579|11581|385
13580|11582|552
13581|11583|375
13582|11584|282
13583|11585|153
13584|11586|313
13585|11586|286
13586|11587|288
13587|11588|331
13588|11589|546
13589|11590|62
13590|11591|262
13591|11592|262
13592|11593|402
13593|11594|217
13594|11595|271
13595|11595|536
13596|11596|447
13597|11597|434
13598|11598|164
13599|11599|559
13600|11600|434
13601|11601|411
13602|11602|375
13603|11603|499
13604|11604|375
13605|11605|412
13606|11606|470
13607|11607|548
13608|11608|527
13609|11609|493
13610|11610|377
13611|11611|550
13612|11612|259
13613|11613|541
13614|11613|540
13615|11614|480
13616|11615|554
13617|11616|550
13618|11617|238
13619|11618|511
13620|11618|221
13621|11619|521
13622|11620|525
13623|11621|536
13624|11622|272
13625|11623|257
13626|11623|297
13627|11623|557
13628|11624|163
13629|11625|553
13630|11626|516
13631|11627|431
13632|11628|207
13633|11628|470
13634|11628|172
13635|11628|517
13636|11629|534
13637|11630|415
13638|11631|555
13639|11632|528
13640|11633|361
13641|11633|525
13642|11634|103
13643|11635|324
13644|11636|435
13645|11637|456
13646|11638|355
13647|11638|495
13648|11639|257
13649|11640|506
13650|11641|294
13651|11641|205
13652|11641|209
13653|11642|478
13654|11643|198
13655|11644|559
13656|11645|255
13657|11646|550
13658|11647|431
13659|11648|254
13660|11649|372
13661|11650|195
13662|11651|348
13663|11652|406
13664|11653|559
13665|11654|553
13666|11655|515
13667|11656|432
13668|11657|384
13669|11658|535
13670|11659|523
13671|11660|412
13672|11661|522
13673|11662|311
13674|11663|165
13675|11664|362
13676|11665|555
13677|11666|308
13678|11667|310
13679|11667|477
13680|11668|353
13681|11669|555
13682|11670|559
13683|11671|525
13684|11672|110
13685|11672|468
13686|11673|505
13687|11674|561
13688|11675|54
13689|11676|522
13690|11677|550
13691|11678|375
13692|11679|550
13693|11680|490
13694|11680|513
13695|11680|196
13696|11681|528
13697|11682|267
13698|11683|356
13699|11684|153
13700|11685|535
13701|11686|553
13702|11687|469
13703|11688|312
13704|11689|562
13705|11690|499
13706|11691|433
13707|11692|525
13708|11693|554
13709|11694|203
13710|11695|158
13711|11696|515
13712|11697|550
13713|11698|240
13714|11699|516
13715|11700|425
13716|11701|217
13717|11702|550
13718|11703|528
13719|11704|195
13720|11705|554
13721|11706|467
13722|11707|431
13723|11708|431
13724|11709|499
13725|11710|534
13726|11711|522
13727|11712|434
13728|11713|196
13729|11714|528
13730|11715|243
13731|11716|498
13732|11717|525
13733|11718|439
13734|11719|546
13735|11720|394
13736|11721|217
13737|11722|97
13738|11723|528
13739|11724|273
13740|11725|413
13741|11726|111
13742|11727|562
13743|11728|389
13744|11729|318
13745|11730|515
13746|11731|482
13747|11732|500
13748|11733|516
13749|11734|522
13750|11735|554
13751|11736|550
13752|11737|550
13753|11738|311
13754|11739|554
13755|11740|251
13756|11741|528
13757|11742|552
13758|11743|388
13759|11744|349
13760|11744|329
13761|11745|448
13762|11746|541
13763|11746|542
13764|11746|540
13765|11746|206
13766|11747|431
13767|11748|557
13768|11749|250
13769|11749|391
13770|11750|398
13771|11751|412
13772|11752|468
13773|11753|257
13774|11754|536
13775|11755|165
13776|11756|535
13777|11757|528
13778|11758|184
13779|11758|391
13780|11759|532
13781|11759|409
13782|11759|226
13783|11759|175
13784|11759|530
13785|11760|447
13786|11761|552
13787|11762|88
13788|11763|517
13789|11763|470
13790|11764|432
13791|11765|536
13792|11766|392
13793|11767|412
13794|11768|226
13795|11769|329
13796|11770|391
13797|11770|264
13798|11771|552
13799|11772|534
13800|11773|535
13801|11774|431
13802|11775|522
13803|11776|431
13804|11777|428
13805|11778|363
13806|11779|511
13807|11780|550
13808|11781|553
13809|11782|431
13810|11783|432
13811|11783|489
13812|11783|433
13813|11784|452
13814|11785|554
13815|11786|470
13816|11787|535
13817|11788|438
13818|11789|550
13819|11790|481
13820|11791|174
13821|11792|90
13822|11793|85
13823|11794|520
13824|11795|521
13825|11796|337
13826|11797|322
13827|11798|453
13828|11799|527
13829|11800|351
13830|11801|293
13831|11802|431
13832|11803|394
13833|11804|483
13834|11805|557
13835|11806|237
13836|11807|375
13837|11808|412
13838|11809|331
13839|11810|349
13840|11811|260
13841|11812|528
13842|11813|528
13843|11814|299
13844|11815|310
13845|11816|429
13846|11817|508
13847|11818|535
13848|11819|535
13849|11820|315
13850|11821|469
13851|11822|375
13852|11823|549
13853|11824|450
13854|11824|38
13855|11824|189
13856|11824|339
13857|11825|520
13858|11826|528
13859|11827|410
13860|11828|361
13861|11829|351
13862|11830|322
13863|11831|474
13864|11832|510
13865|11832|380
13866|11832|515
13867|11832|330
13868|11832|378
13869|11833|250
13870|11833|538
13871|11833|391
13872|11834|516
13873|11835|541
13874|11836|376
13875|11837|48
13876|11838|470
13877|11838|471
13878|11839|181
13879|11840|257
13880|11840|557
13881|11841|290
13882|11842|518
13883|11843|536
13884|11844|310
13885|11845|468
13886|11846|271
13887|11847|391
13888|11848|199
13889|11849|552
13890|11850|431
13891|11851|554
13892|11852|500
13893|11853|500
13894|11854|546
13895|11855|546
13896|11856|352
13897|11856|423
13898|11857|515
13899|11858|554
13900|11859|499
13901|11860|394
13902|11861|237
13903|11861|235
13904|11861|455
13905|11862|211
13906|11863|349
13907|11864|394
13908|11865|375
13909|11866|375
13910|11867|495
13911|11868|452
13912|11869|499
13913|11870|277
13914|11871|561
13915|11872|315
13916|11872|481
13917|11873|481
13918|11874|394
13919|11875|499
13920|11876|550
13921|11877|375
13922|11878|550
13923|11879|499
13924|11880|391
13925|11881|287
13926|11881|534
13927|11882|431
13928|11883|126
13929|11884|358
13930|11885|483
13931|11886|453
13932|11886|454
13933|11887|515
13934|11888|381
13935|11888|382
13936|11889|515
13937|11890|200
13938|11891|452
13939|11892|516
13940|11893|434
13941|11894|451
13942|11895|411
13943|11896|543
13944|11897|154
13945|11898|355
13946|11898|495
13947|11899|158
13948|11899|74
13949|11899|356
13950|11899|23
13951|11900|313
13952|11900|241
13953|11900|413
13954|11901|443
13955|11902|471
13956|11902|545
13957|11903|530
13958|11904|527
13959|11905|406
13960|11906|528
13961|11907|361
13962|11908|528
13963|11909|437
13964|11910|439
13965|11911|107
13966|11912|540
13967|11912|206
13968|11913|208
13969|11914|343
13970|11914|67
13971|11914|449
13972|11915|340
13973|11916|259
13974|11917|258
13975|11918|304
13976|11919|459
13977|11920|528
13978|11921|513
13979|11922|442
13980|11923|456
13981|11923|408
13982|11924|544
13983|11925|205
13984|11926|555
13985|11927|476
13986|11927|230
13987|11928|454
13988|11929|454
13989|11929|453
13990|11930|258
13991|11931|561
13992|11932|34
13993|11933|406
13994|11934|180
13995|11935|349
13996|11936|296
13997|11937|117
13998|11938|522
13999|11939|551
14000|11940|528
14001|11941|88
14002|11942|555
14003|11943|107
14004|11944|547
14005|11945|559
14006|11946|507
14007|11947|425
14008|11948|345
14009|11949|468
14010|11950|555
14011|11951|535
14012|11952|190
14013|11953|546
14014|11954|546
14015|11955|554
14016|11956|453
14017|11957|328
14018|11958|349
14019|11959|559
14020|11960|264
14021|11961|533
14022|11962|536
14023|11963|359
14024|11964|554
14025|11965|427
14026|11965|467
14027|11966|394
14028|11967|24
14029|11968|346
14030|11969|444
14031|11970|301
14032|11970|525
14033|11971|555
14034|11972|528
14035|11973|555
14036|11974|554
14037|11975|225
14038|11975|521
14039|11976|561
14040|11977|521
14041|11978|521
14042|11979|521
14043|11980|535
14044|11981|92
14045|11982|528
14046|11983|422
14047|11984|375
14048|11985|557
14049|11986|534
14050|11986|391
14051|11986|287
14052|11986|218
14053|11987|119
14054|11988|557
14055|11989|516
14056|11990|557
14057|11991|526
14058|11991|527
14059|11992|550
14060|11993|375
14061|11994|237
14062|11995|305
14063|11995|310
14064|11996|349
14065|11997|535
14066|11998|536
14067|11999|550
14068|12000|320
14069|12001|412
14070|12002|411
14071|12003|431
14072|12004|411
14073|12005|270
14074|12006|370
14075|12006|536
14076|12007|559
14077|12008|453
14078|12009|227
14079|12010|431
14080|12011|346
14081|12012|230
14082|12013|250
14083|12014|436
14084|12015|412
14085|12016|412
14086|12017|370
14087|12018|550
14088|12019|557
14089|12020|184
14090|12020|335
14091|12020|391
14092|12021|412
14093|12022|418
14094|12023|205
14095|12024|111
14096|12025|294
14097|12025|207
14098|12026|528
14099|12027|138
14100|12027|269
14101|12027|82
14102|12028|346
14103|12029|265
14104|12030|337
14105|12031|346
14106|12032|468
14107|12033|521
14108|12034|557
14109|12035|552
14110|12036|518
14111|12037|518
14112|12037|529
14113|12038|527
14114|12039|289
14115|12039|149
14116|12040|215
14117|12041|409
14118|12042|283
14119|12043|407
14120|12044|552
14121|12045|550
14122|12046|559
14123|12047|394
14124|12048|533
14125|12049|391
14126|12050|552
14127|12051|213
14128|12051|214
14129|12052|559
14130|12053|517
14131|12054|487
14132|12055|251
14133|12056|539
14134|12056|212
14135|12057|375
14136|12058|550
14137|12059|222
14138|12060|178
14139|12061|525
14140|12062|375
14141|12063|557
14142|12064|411
14143|12065|433
14144|12066|510
14145|12066|380
14146|12066|515
14147|12067|554
14148|12068|499
14149|12069|264
14150|12069|391
14151|12070|554
14152|12071|520
14153|12072|349
14154|12073|349
14155|12074|546
14156|12075|449
14157|12076|528
14158|12077|413
14159|12078|553
14160|12079|413
14161|12079|511
14162|12080|499
14163|12081|241
14164|12081|511
14165|12082|151
14166|12083|141
14167|12084|536
14168|12085|311
14169|12086|504
14170|12087|400
14171|12088|552
14172|12089|181
14173|12090|388
14174|12091|80
14175|12092|375
14176|12093|220
14177|12093|495
14178|12093|417
14179|12094|393
14180|12095|257
14181|12095|297
14182|12095|557
14183|12096|528
14184|12097|528
14185|12098|322
14186|12099|522
14187|12100|346
14188|12101|349
14189|12101|243
14190|12102|516
14191|12103|522
14192|12104|421
14193|12105|391
14194|12106|528
14195|12107|227
14196|12108|394
14197|12109|325
14198|12110|230
14199|12111|263
14200|12112|499
14201|12113|539
14202|12114|552
14203|12115|227
14204|12116|237
14205|12116|235
14206|12117|250
14207|12117|391
14208|12118|370
14209|12119|546
14210|12120|535
14211|12121|268
14212|12122|188
14213|12123|392
14214|12124|346
14215|12125|322
14216|12126|482
14217|12127|360
14218|12128|535
14219|12129|365
14220|12130|95
14221|12131|442
14222|12132|345
14223|12133|555
14224|12134|552
14225|12135|352
14226|12135|183
14227|12136|528
14228|12137|271
14229|12137|536
14230|12138|413
14231|12139|439
14232|12140|546
14233|12141|143
14234|12142|98
14235|12142|257
14236|12143|451
14237|12144|434
14238|12145|557
14239|12146|535
14240|12147|51
14241|12148|439
14242|12149|442
14243|12150|346
14244|12151|434
14245|12152|153
14246|12153|555
14247|12154|550
14248|12155|273
14249|12156|552
14250|12157|559
14251|12158|254
14252|12159|535
14253|12160|439
14254|12161|275
14255|12162|239
14256|12162|79
14257|12163|522
14258|12164|346
14259|12165|550
14260|12166|518
14261|12167|550
14262|12168|406
14263|12169|559
14264|12170|546
14265|12171|546
14266|12172|238
14267|12173|350
14268|12174|533
14269|12175|495
14270|12176|333
14271|12177|233
14272|12177|205
14273|12177|294
14274|12178|487
14275|12179|522
14276|12180|522
14277|12181|186
14278|12182|473
14279|12183|89
14280|12184|550
14281|12185|227
14282|12186|517
14283|12187|517
14284|12188|535
14285|12189|431
14286|12190|243
14287|12190|349
14288|12191|79
14289|12192|436
14290|12193|411
14291|12194|340
14292|12195|552
14293|12196|306
14294|12197|495
14295|12197|355
14296|12198|355
14297|12199|146
14298|12200|560
14299|12201|251
14300|12202|431
14301|12203|434
14302|12204|514
14303|12205|394
14304|12206|559
14305|12207|181
14306|12208|238
14307|12209|304
14308|12210|536
14309|12211|37
14310|12212|525
14311|12213|507
14312|12214|552
14313|12215|153
14314|12216|242
14315|12217|559
14316|12218|394
14317|12219|555
14318|12220|550
14319|12221|555
14320|12222|540
14321|12223|447
14322|12223|562
14323|12224|468
14324|12225|552
14325|12226|552
14326|12227|158
14327|12228|329
14328|12229|552
14329|12230|538
14330|12231|535
14331|12232|394
14332|12233|529
14333|12234|535
14334|12235|535
14335|12236|117
14336|12237|522
14337|12238|522
14338|12239|458
14339|12239|337
14340|12240|283
14341|12241|153
14342|12242|320
14343|12243|516
14344|12244|217
14345|12245|536
14346|12246|358
14347|12247|499
14348|12248|538
14349|12249|51
14350|12250|528
14351|12251|412
14352|12252|559
14353|12253|516
14354|12254|205
14355|12254|233
14356|12254|209
14357|12255|311
14358|12256|487
14359|12257|336
14360|12258|499
14361|12259|375
14362|12260|449
14363|12261|495
14364|12261|355
14365|12262|175
14366|12262|530
14367|12262|249
14368|12262|532
14369|12262|531
14370|12262|226
14371|12263|557
14372|12264|557
14373|12265|557
14374|12266|181
14375|12267|302
14376|12268|126
14377|12269|554
14378|12270|519
14379|12271|166
14380|12272|340
14381|12273|388
14382|12274|553
14383|12274|264
14384|12275|499
14385|12276|553
14386|12276|534
14387|12277|391
14388|12277|264
14389|12277|282
14390|12278|243
14391|12279|43
14392|12279|260
14393|12280|243
14394|12281|217
14395|12282|176
14396|12283|256
14397|12284|562
14398|12285|359
14399|12286|336
14400|12287|555
14401|12288|487
14402|12289|544
14403|12290|487
14404|12291|554
14405|12292|554
14406|12293|526
14407|12293|527
14408|12294|546
14409|12295|546
14410|12296|493
14411|12297|525
14412|12298|543
14413|12299|412
14414|12300|195
14415|12301|354
14416|12302|175
14417|12302|530
14418|12302|409
14419|12302|532
14420|12303|319
14421|12304|337
14422|12305|521
14423|12306|251
14424|12307|373
14425|12307|374
14426|12307|419
14427|12308|263
14428|12309|546
14429|12310|107
14430|12311|412
14431|12312|348
14432|12313|432
14433|12314|369
14434|12315|107
14435|12316|535
14436|12317|552
14437|12318|174
14438|12318|315
14439|12319|496
14440|12320|369
14441|12321|255
14442|12322|406
14443|12323|555
14444|12324|335
14445|12324|295
14446|12325|522
14447|12326|529
14448|12326|329
14449|12326|558
14450|12327|310
14451|12327|252
14452|12328|437
14453|12329|300
14454|12330|550
14455|12331|554
14456|12332|325
14457|12333|394
14458|12334|491
14459|12334|490
14460|12334|513
14461|12334|135
14462|12335|528
14463|12336|528
14464|12337|412
14465|12338|332
14466|12339|444
14467|12340|258
14468|12341|490
14469|12342|449
14470|12343|413
14471|12344|285
14472|12345|499
14473|12346|535
14474|12347|528
14475|12348|91
14476|12349|506
14477|12350|522
14478|12351|448
14479|12352|462
14480|12352|463
14481|12353|218
14482|12353|534
14483|12353|264
14484|12353|282
14485|12353|391
14486|12354|434
14487|12355|126
14488|12356|309
14489|12357|516
14490|12358|389
14491|12359|293
14492|12359|43
14493|12360|232
14494|12361|561
14495|12361|439
14496|12361|225
14497|12361|521
14498|12362|237
14499|12362|235
14500|12363|528
14501|12364|349
14502|12365|146
14503|12366|394
14504|12367|400
14505|12368|458
14506|12369|355
14507|12370|154
14508|12371|290
14509|12372|449
14510|12373|535
14511|12374|515
14512|12375|522
14513|12376|522
14514|12377|453
14515|12377|454
14516|12378|550
14517|12378|474
14518|12379|474
14519|12380|439
14520|12381|85
14521|12382|530
14522|12383|522
14523|12384|241
14524|12384|413
14525|12385|511
14526|12385|241
14527|12386|469
14528|12387|530
14529|12388|527
14530|12389|322
14531|12390|498
14532|12391|499
14533|12392|423
14534|12393|423
14535|12394|499
14536|12395|375
14537|12396|375
14538|12397|451
14539|12398|471
14540|12398|470
14541|12398|423
14542|12399|358
14543|12400|375
14544|12401|545
14545|12402|323
14546|12403|554
14547|12404|530
14548|12405|208
14549|12406|515
14550|12407|545
14551|12408|199
14552|12409|515
14553|12410|367
14554|12411|451
14555|12412|451
14556|12413|510
14557|12413|383
14558|12413|418
14559|12413|515
14560|12413|330
14561|12413|378
14562|12414|431
14563|12415|535
14564|12416|505
14565|12417|320
14566|12418|554
14567|12419|338
14568|12419|387
14569|12419|470
14570|12420|406
14571|12420|314
14572|12421|550
14573|12422|295
14574|12423|537
14575|12424|433
14576|12425|258
14577|12425|272
14578|12426|105
14579|12427|180
14580|12428|550
14581|12429|550
14582|12430|516
14583|12431|546
14584|12432|559
14585|12433|393
14586|12434|550
14587|12435|554
14588|12436|243
14589|12436|349
14590|12437|528
14591|12438|349
14592|12439|526
14593|12440|561
14594|12441|528
14595|12442|528
14596|12443|315
14597|12443|174
14598|12444|457
14599|12445|427
14600|12446|559
14601|12447|469
14602|12448|499
14603|12449|296
14604|12450|520
14605|12451|463
14606|12452|394
14607|12453|251
14608|12454|546
14609|12455|390
14610|12456|521
14611|12457|535
14612|12458|522
14613|12459|375
14614|12460|311
14615|12461|550
14616|12462|476
14617|12463|359
14618|12464|550
14619|12465|544
14620|12466|544
14621|12467|415
14622|12468|550
14623|12469|519
14624|12470|562
14625|12471|562
14626|12472|447
14627|12472|562
14628|12473|452
14629|12473|437
14630|12473|320
14631|12474|555
14632|12475|521
14633|12475|225
14634|12476|537
14635|12477|345
14636|12478|275
14637|12479|431
14638|12480|431
14639|12481|526
14640|12482|243
14641|12483|375
14642|12484|517
14643|12485|233
14644|12486|520
14645|12487|492
14646|12488|521
14647|12489|521
14648|12490|224
14649|12490|520
14650|12491|361
14651|12491|525
14652|12492|323
14653|12493|528
14654|12494|535
14655|12495|528
14656|12496|525
14657|12497|553
14658|12498|235
14659|12499|529
14660|12500|527
14661|12501|554
14662|12502|467
14663|12503|554
14664|12504|550
14665|12505|527
14666|12505|526
14667|12506|384
14668|12507|375
14669|12508|233
14670|12509|172
14671|12509|517
14672|12509|470
14673|12510|443
14674|12511|560
14675|12512|525
14676|12513|468
14677|12514|516
14678|12515|289
14679|12515|146
14680|12515|290
14681|12516|554
14682|12517|121
14683|12518|443
14684|12519|536
14685|12520|299
14686|12521|237
14687|12522|227
14688|12523|388
14689|12524|324
14690|12524|218
14691|12524|534
14692|12525|513
14693|12526|525
14694|12527|346
14695|12528|522
14696|12529|528
14697|12530|225
14698|12531|543
14699|12532|550
14700|12533|332
14701|12534|439
14702|12535|454
14703|12535|453
14704|12536|522
14705|12537|519
14706|12538|448
14707|12539|522
14708|12540|419
14709|12540|374
14710|12541|228
14711|12542|530
14712|12543|383
14713|12543|232
14714|12543|510
14715|12543|330
14716|12543|378
14717|12543|515
14718|12543|380
14719|12544|391
14720|12545|415
14721|12546|317
14722|12547|550
14723|12548|181
14724|12549|537
14725|12550|228
14726|12551|438
14727|12552|503
14728|12552|373
14729|12553|423
14730|12554|307
14731|12555|253
14732|12556|516
14733|12557|293
14734|12558|502
14735|12558|368
14736|12559|184
14737|12560|544
14738|12561|559
14739|12562|550
14740|12563|550
14741|12564|561
14742|12565|468
14743|12566|550
14744|12567|562
14745|12568|518
14746|12569|559
14747|12570|500
14748|12570|482
14749|12571|333
14750|12572|536
14751|12573|342
14752|12573|344
14753|12573|343
14754|12573|59
14755|12573|341
14756|12573|72
14757|12574|539
14758|12575|525
14759|12576|514
14760|12577|514
14761|12578|339
14762|12578|248
14763|12578|440
14764|12579|212
14765|12580|337
14766|12581|425
14767|12581|469
14768|12582|529
14769|12583|412
14770|12584|555
14771|12585|448
14772|12586|434
14773|12587|349
14774|12588|554
14775|12589|550
14776|12590|552
14777|12591|271
14778|12591|536
14779|12592|411
14780|12593|400
14781|12594|198
14782|12594|403
14783|12595|536
14784|12596|271
14785|12596|536
14786|12597|433
14787|12597|25
14788|12597|136
14789|12598|346
14790|12598|377
14791|12599|439
14792|12600|550
14793|12601|516
14794|12602|265
14795|12603|550
14796|12604|489
14797|12605|330
14798|12605|383
14799|12606|91
14800|12607|555
14801|12608|555
14802|12609|498
14803|12610|238
14804|12611|431
14805|12612|346
14806|12613|181
14807|12614|552
14808|12615|285
14809|12616|289
14810|12617|439
14811|12618|446
14812|12619|111
14813|12619|285
14814|12620|520
14815|12621|311
14816|12622|299
14817|12623|528
14818|12624|514
14819|12625|195
14820|12626|220
14821|12627|488
14822|12628|529
14823|12629|439
14824|12630|522
14825|12631|365
14826|12632|429
14827|12633|550
14828|12634|550
14829|12635|550
14830|12636|463
14831|12637|349
14832|12638|516
14833|12639|470
14834|12640|410
14835|12641|338
14836|12642|374
14837|12642|419
14838|12642|420
14839|12643|499
14840|12644|528
14841|12645|529
14842|12646|428
14843|12647|49
14844|12648|318
14845|12649|528
14846|12650|157
14847|12651|316
14848|12651|212
14849|12651|539
14850|12652|528
14851|12653|434
14852|12654|275
14853|12655|529
14854|12656|528
14855|12657|552
14856|12658|400
14857|12659|453
14858|12660|371
14859|12661|528
14860|12662|273
14861|12663|528
14862|12664|433
14863|12665|534
14864|12666|439
14865|12667|546
14866|12668|499
14867|12669|406
14868|12670|428
14869|12671|513
14870|12672|411
14871|12673|188
14872|12674|334
14873|12675|448
14874|12676|539
14875|12677|42
14876|12677|87
14877|12677|299
14878|12677|273
14879|12678|117
14880|12679|530
14881|12679|531
14882|12680|515
14883|12680|232
14884|12681|534
14885|12682|499
14886|12683|33
14887|12684|499
14888|12685|550
14889|12686|528
14890|12687|467
14891|12688|436
14892|12689|533
14893|12690|200
14894|12691|351
14895|12692|550
14896|12693|406
14897|12694|96
14898|12694|51
14899|12695|49
14900|12696|248
14901|12697|519
14902|12698|550
14903|12699|499
14904|12700|555
14905|12701|521
14906|12702|449
14907|12703|542
14908|12704|522
14909|12705|516
14910|12706|332
14911|12707|375
14912|12708|511
14913|12709|152
14914|12710|528
14915|12711|448
14916|12712|60
14917|12713|215
14918|12713|290
14919|12714|516
14920|12715|469
14921|12716|362
14922|12717|38
14923|12717|450
14924|12718|522
14925|12719|397
14926|12720|375
14927|12721|388
14928|12722|539
14929|12723|515
14930|12724|43
14931|12725|554
14932|12726|425
14933|12727|177
14934|12728|375
14935|12729|549
14936|12730|322
14937|12731|85
14938|12731|407
14939|12732|528
14940|12733|178
14941|12734|449
14942|12734|60
14943|12735|410
14944|12735|312
14945|12736|530
14946|12737|470
14947|12738|298
14948|12738|346
14949|12739|461
14950|12740|382
14951|12741|375
14952|12742|536
14953|12743|227
14954|12744|397
14955|12745|467
14956|12746|332
14957|12747|489
14958|12748|496
14959|12749|371
14960|12750|404
14961|12751|499
14962|12752|408
14963|12753|516
14964|12754|223
14965|12754|361
14966|12755|530
14967|12756|470
14968|12757|227
14969|12758|431
14970|12759|118
14971|12760|62
14972|12761|535
14973|12762|561
14974|12762|465
14975|12763|550
14976|12764|345
14977|12765|554
14978|12766|251
14979|12767|375
14980|12768|528
14981|12769|550
14982|12770|238
14983|12771|350
14984|12772|400
14985|12773|491
14986|12774|462
14987|12775|546
14988|12776|555
14989|12777|504
14990|12778|533
14991|12779|546
14992|12780|227
14993|12781|528
14994|12782|208
14995|12783|26
14996|12784|394
14997|12785|559
14998|12786|259
14999|12787|387
15000|12788|528
15001|12789|528
15002|12790|388
15003|12791|525
15004|12792|267
15005|12793|297
15006|12794|423
15007|12795|320
15008|12796|489
15009|12797|410
15010|12798|528
15011|12799|528
15012|12800|365
15013|12801|398
15014|12801|255
15015|12802|103
15016|12803|512
15017|12803|490
15018|12803|513
15019|12803|178
15020|12804|324
15021|12804|534
15022|12805|199
15023|12806|504
15024|12807|370
15025|12808|293
15026|12809|529
15027|12810|549
15028|12811|550
15029|12812|400
15030|12813|399
15031|12814|498
15032|12814|238
15033|12815|289
15034|12816|277
15035|12817|416
15036|12818|550
15037|12819|528
15038|12820|312
15039|12821|528
15040|12822|351
15041|12823|103
15042|12824|516
15043|12825|400
15044|12826|453
15045|12826|454
15046|12827|134
15047|12828|425
15048|12829|515
15049|12830|546
15050|12831|360
15051|12832|314
15052|12832|406
15053|12833|423
15054|12834|548
15055|12834|551
15056|12835|458
15057|12836|528
15058|12837|559
15059|12838|176
15060|12839|145
15061|12840|529
15062|12841|400
15063|12842|481
15064|12843|249
15065|12844|195
15066|12844|537
15067|12845|386
15068|12846|421
15069|12846|506
15070|12847|519
15071|12848|318
15072|12849|516
15073|12850|522
15074|12851|127
15075|12852|470
15076|12853|465
15077|12853|561
15078|12854|469
15079|12855|528
15080|12856|528
15081|12857|315
15082|12858|516
15083|12859|550
15084|12860|100
15085|12861|558
15086|12862|481
15087|12862|315
15088|12863|513
15089|12864|158
15090|12865|369
15091|12865|414
15092|12865|265
15093|12865|267
15094|12865|41
15095|12865|432
15096|12865|489
15097|12866|457
15098|12867|496
15099|12867|562
15100|12868|527
15101|12869|322
15102|12870|536
15103|12871|508
15104|12872|489
15105|12873|406
15106|12874|227
15107|12875|522
15108|12876|515
15109|12877|449
15110|12878|521
15111|12879|316
15112|12879|212
15113|12879|539
15114|12880|487
15115|12881|517
15116|12882|516
15117|12883|528
15118|12884|154
15119|12885|434
15120|12886|522
15121|12887|521
15122|12888|353
15123|12888|307
15124|12889|550
15125|12890|84
15126|12891|382
15127|12892|404
15128|12893|375
15129|12894|549
15130|12895|552
15131|12896|516
15132|12897|370
15133|12898|505
15134|12898|361
15135|12898|525
15136|12899|504
15137|12900|536
15138|12901|391
15139|12901|538
15140|12902|324
15141|12903|299
15142|12904|349
15143|12905|346
15144|12906|322
15145|12907|549
15146|12908|550
15147|12909|117
15148|12910|331
15149|12911|157
15150|12912|401
15151|12913|528
15152|12914|228
15153|12915|269
15154|12916|514
15155|12917|448
15156|12918|535
15157|12919|273
15158|12920|349
15159|12921|257
15160|12922|550
15161|12923|192
15162|12924|308
15163|12925|554
15164|12926|546
15165|12927|535
15166|12928|535
15167|12929|312
15168|12930|139
15169|12930|439
15170|12931|546
15171|12932|529
15172|12933|519
15173|12934|516
15174|12935|528
15175|12936|349
15176|12937|270
15177|12938|476
15178|12939|285
15179|12939|111
15180|12940|431
15181|12941|258
15182|12941|272
15183|12942|156
15184|12943|227
15185|12944|546
15186|12945|225
15187|12945|521
15188|12946|349
15189|12947|192
15190|12948|95
15191|12949|386
15192|12950|521
15193|12951|559
15194|12952|555
15195|12953|103
15196|12954|103
15197|12955|143
15198|12956|143
15199|12957|272
15200|12958|499
15201|12959|348
15202|12960|394
15203|12961|375
15204|12962|550
15205|12963|499
15206|12964|499
15207|12965|265
15208|12966|535
15209|12967|528
15210|12968|388
15211|12969|529
15212|12970|468
15213|12970|253
15214|12971|375
15215|12972|250
15216|12973|273
15217|12974|237
15218|12974|236
15219|12975|474
15220|12976|499
15221|12977|227
15222|12978|535
15223|12979|158
15224|12980|522
15225|12981|153
15226|12982|346
15227|12982|377
15228|12982|244
15229|12983|359
15230|12984|337
15231|12985|375
15232|12986|425
15233|12987|550
15234|12988|390
15235|12989|550
15236|12990|550
15237|12991|158
15238|12992|499
15239|12993|399
